year,subject,question_type,question_number,question,options,answer,analysis,images
2018,计算机组成原理,真题,17,假定 DRAM 芯片中存储阵列的行数为 r、列数为 c，对于一个 2K×1 位的 DRAM 芯片，为保证其地址引脚数最少，并尽量减少刷新开销，则 r、c 的取值分别是（ ）。 主存容量的扩展,,C,主存容量的扩展A.2048、1B.64、32C.32、64D.1、2048查看答案与解析收藏正确答案：C本题考察主存容量的扩展，首先根据 DRAM 采用的是行列地址线复用技术，我们尽量选用行列差值不要太大的。对于 B、C 选项，地址线只需 6 根（取行或列所需地址线的最大值），轻松排除 A、D 选项。其次，为了减小刷新开销，而 DRAM 一般是按行刷新的，所以应选行数值较少的，答案为 C。,
2018,计算机组成原理,真题,18,按字节编址的计算机中，某 double 型数组 A 的首地址为 2000H，使用变址寻址和循环结构访问数组 A，保存数组下标的变址寄存器初值为 0，每次循环取一个数组元素，其偏移地址为变址值乘以 sizeof(double)，取完后变址寄存器内容自动加 1。若某次循环所取元素的地址为 2100H，则进入该次循环时变址寄存器的内容是（ ）。 指令寻址方式,,B,"指令寻址方式A.25B.32C.64D.100查看答案与解析收藏正确答案：B根据变址寻址的公式 EA=(IX)+A, 则 (IX)=2100H-2000H=100H=256，sizeof(double)=8（双精度浮点数用 8 位字节表示），因此数组的下标为 256/8=32, 答案选 B。",
2018,计算机组成原理,真题,19,"减法指令sub R1,R2,R3的功能为(R1)-(R2)→R3，该指令执行后将生成进位/借位标志 CF 和溢出标志 OF。若(R1)=FFFFFFFFH，(R2)=FFFFFFF0H，则该减法指令执行后，CF 与 OF 分别为（ ）。 标志寄存器",,A,"标志寄存器A.CF=0，OF=0B.CF=1，OF=0C.CF=0，OF=1D.CF=1，OF=1查看答案与解析收藏正确答案：A[x]补 = [y]补 = [x]补 + [-y]补，[-R2]补 = 00000010H, 很明显[R1]补 + [-R2]补的最高位进位和符号位进位都是 1（当最高位进位和符号位进位的 值不相同 时才产生溢出），可以判断溢出标志 OF 为 0。同时，减法操作只需判断借位标志，R1 大于 R2, 所以借位标志为 0, 综上选 A",
2018,计算机组成原理,真题,20,若某计算机最复杂指令的执行需要完成 5 个子功能，分别由功能部件 A~E 实现，各功能部件所需时间分别为 80ps、50ps、50ps、70ps 和 50ps，采用流水线方式执行指令，流水段寄存器延时为 20ps，则 CPU 时钟周期至少为（ ）。 流水线概念,,D,"流水线概念A.60psB.70psC.80psD.100ps查看答案与解析收藏正确答案：D指令流水线的每个流水段时间单位为时钟周期，题中指令流水线的指令需要用到 A~E 五个部件，所以每个流水段时间应取：最大部件时间 80ps, 此外还有寄存器延时为 20ps, 则 CPU 时钟周期至少是 100ps。答案选 D。",
2018,计算机组成原理,真题,21,下列选项中，可提高同步总线数据传输率的是（ ）。 Ⅰ. 增加总线宽度 Ⅱ. 提高总线工作频率 Ⅲ. 支持突发传输 Ⅳ. 采用地址/数据线复用 总线指标,,B,"总线指标A.仅Ⅰ、ⅡB.仅Ⅰ、Ⅱ、ⅢC.仅Ⅲ、ⅣD.Ⅰ、Ⅱ、Ⅲ和Ⅳ查看答案与解析收藏正确答案：B总线数据传输率 ＝ 总线工作频率 x 总线带宽（＝总线宽度 / 8）, 所以 Ⅰ 和 Ⅱ 会影响总线数据传输率。采用突发总线传输事务（也称猝发传输），在一个总线周期内传输存储地址连续的多个数据字，从而提高了传输效率。采用地址 I 数据线复用只是减少了线的数量，节省了成本，并不能提高传输率。",
2018,计算机组成原理,真题,22,下列关于外部 I/O 中断的叙述中，正确的是（ ）。 总线事务中断IO,,C,总线事务中断IOA.中断控制器按所接收中断请求的先后次序进行中断优先级排队B.CPU 响应中断时，通过执行中断隐指令完成通用寄存器的保护C.CPU 只有在处于中断允许状态时，才能响应外部设备的中断请求D.有中断请求时，CPU 立即暂停当前指令执行，转去执行中断服务程序查看答案与解析收藏正确答案：C本题考察突发总线传输事务，中断优先级由屏蔽字决定，而不是根据请求的先后次序，因此 A 错误。中断隐指令完成的工作有：① 关中断；② 保存断点；③ 引出中断服务程序，通用寄存器的保护由中断服务程序完成，B 错误。中断允许状态即开中断后，才能响应中断请求，C 正确。有中断请求时，先要由中断隐指令完成中断前程序的状态保存，D 错误。,
2018,操作系统,真题,23,下列关于多任务操作系统的叙述中，正确的是（ ）。 Ⅰ.具有并发和并行的特点 Ⅱ.需要实现对共享资源的保护 Ⅲ.需要运行在多 CPU 的硬件平台上 操作系统概念,,C,操作系统概念A.仅ⅠB.仅ⅡC.仅Ⅰ、ⅡD.Ⅰ、Ⅱ、Ⅲ查看答案与解析收藏正确答案：C多任务操作系统可以在同一时间内运行多个应用程序，故 Ⅰ 正确。多个任务必须互斥地访问共享资源，为达到这一目标必须对共享资源进行必要的保护，故 Ⅱ 正确。现代操作系统都是多任务的（主要特点是并发和并行），并不一定需要运行在多 CPU 的硬件上，单个 CPU 也可以满足要求，Ⅲ 错误。综上所述，Ⅰ、Ⅱ 正确，Ⅲ 错误，故选 C。,
2018,操作系统,真题,24,"某系统采用基于优先权的非抢占式进程调度策略，完成一次进程调度和进程切换的系统时间开销为 1us。在 T 时刻就绪队列中有 3 个进程 P1、P2 和 P3，其在就绪队列中的等待时间、需要的 CPU 时间和优先权如下表所示。若优先权值大的进程优先获得 CPU，从 T 时刻起系统开始进程调度，则系统的平均周转时间为（）。 处理机调度算法 本题考察非抢占式优先级调度，由优先权可知，进程的执行顺序为 P2 → P3 → P1。 P2 的周转时间：1 +15+24= 40μs P3 的周转时间：18+1+24+1 +36= 80μs P1 的周转时间：30+1+24 +1 +36+1 +12=105μs 平均周转时间： (40+80+105) /3= 225/3= 75μs, 故选 D。",,D,"处理机调度算法A.54usB.73usC.74usD.75us查看答案与解析收藏正确答案：D本题考察非抢占式优先级调度，由优先权可知，进程的执行顺序为 P2 → P3 → P1。P2 的周转时间：1 +15+24= 40μsP3 的周转时间：18+1+24+1 +36= 80μsP1 的周转时间：30+1+24 +1 +36+1 +12=105μs平均周转时间： (40+80+105) /3= 225/3= 75μs, 故选 D。",
2018,操作系统,真题,25,"属于同一进程的两个线程 thread1 和 thread2 并发执行，共享初值为 0 的全局变量 x。thread1 和 thread2 实现对全局变量 x 加 1 的机器级代码描述如下： thread1mov R1, x // (x) → R1 inc R1 // (R1) + 1 → R1 mov x, R1 // (R1) → xthread2mov R2, x // (x) → R2 inc R2 // (R2) + 1 → R2 mov x, R2 // (R2) → x thread1mov R1, x // (x) → R1 inc R1 // (R1) + 1 → R1 mov x, R1 // (R1) → x thread1 mov R1, x // (x) → R1 inc R1 // (R1) + 1 → R1 mov x, R1 // (R1) → x thread2mov R2, x // (x) → R2 inc R2 // (R2) + 1 → R2 mov x, R2 // (R2) → x thread2 mov R2, x // (x) → R2 inc R2 // (R2) + 1 → R2 mov x, R2 // (R2) → x 在所有可能的指令执行序列中，使 x 的值为 2 的序列个数是（）。 进程和线程",,B,进程和线程A.1B.2C.3D.4查看答案与解析收藏正确答案：B仔细阅读两个线程代码可知，threadl 和 thread2 均是对 x 进行加 1 操作，x 初始值为 0，若要使得最终 x = 2，只有先执行 thread1 再执行 thread2，或先执行 thread2 再执行 threadl，故只有 2 种可能，选 B。,
2018,操作系统,真题,26,假设系统中有 4 个同类资源，进程 P1、P2 和 P3 需要的资源数分别为 4、3 和 1，P1、P2 和 P3 已申请到的资源数分别为 2、1 和 0，则执行安全性检测算法的结果是（）。 银行家算法,,A,银行家算法A.不存在安全序列，系统处于不安全状态B.存在多个安全序列，系统处于安全状态C.存在唯一安全序列 P3、P1、P2，系统处于安全状态D.存在唯一安全序列 P3、P2、P1，系统处于安全状态查看答案与解析收藏正确答案：A本题考察安全性检查，由题中数据可知，仅剩最后一个同类资源，若将其分给 P1 或 P2，则均无法正常执行；若分给 P3，则 P3 正常执行完成后，释放的这个资源仍无法使 P1、P2 正常执行，故不存在安全序列，选 A。,
2018,操作系统,真题,27,下列选项中，可能导致当前进程 P 阻塞的事件是（ ）。 Ⅰ.进程 P 申请临界资源 Ⅱ.进程 P 从磁盘读数据 Ⅲ.系统将 CPU 分配给高优先级的进程 进程状态,,C,进程状态A.仅ⅠB.仅ⅡC.仅Ⅰ、ⅡD.Ⅰ、Ⅱ、Ⅲ查看答案与解析收藏正确答案：C本题考察进程的状态转化，进程等待某资源为可用（不包括处理机）或等待输入／输出完成均会进入阻塞状态，故 I、II 正确；III 中情况发生时，进程进入就绪状态，故 III 错误，答案选 C。,
2018,操作系统,真题,28,若 x 是管程内的条件变量，则当进程执行 x.wait() 时所做的工作是（）。 管程条件变量,,D,管程条件变量A.实现对变量 x 的互斥访问B.唤醒一个在 x 上阻塞的进程C.根据 x 的值判断该进程是否进入阻塞态D.阻塞该进程，并将之插入 x 的阻塞队列中查看答案与解析收藏正确答案：D条件变量是管程内部说明和使用的一种特殊变量，其作用类似于信号量机制中的信号量，都是用于实现进程同步的。需要注意的是，在同一时刻，管程中只能有一个进程在执行。如果进程 A 执行了 x.wait() 操作，那么该进程会阻塞，并挂到条件变量 x 对应的阻塞队列上。这样，管程的使用权被释放，就可以有另一个进程进入管程。如果进程 B 执行了 x.signal() 操作，那么会唤醒 x 对应的阻塞队列队头进程。在 Pascal 语言的管程中，规定只有一个进程要离开管程时才能调用 signal() 操作。,
2018,操作系统,真题,29,定时器产生时钟中断后，由时钟中断服务程序更新的部分内容是（ ）。 Ⅰ.内核中时钟变量的值 Ⅱ.当前进程占用 CPU 的时间 Ⅲ.当前进程在时间片内的剩余执行时间 中断IO,,D,中断IOA.仅Ⅰ、ⅡB.仅Ⅱ、ⅢC.仅Ⅰ、ⅢD.Ⅰ、Ⅱ、Ⅲ查看答案与解析收藏正确答案：D时钟中断的主要工作是处理和时间有关的信息以及决定是否执行调度程序，和时间有关的所有信息，包括系统时间、进程的时间片、延时、使用 CPU 的时间、各种定时器，故 Ⅰ、Ⅱ、Ⅲ 均正确，选 D。,
2018,操作系统,真题,30,系统总是访问磁盘的某个磁道而不响应对其他磁道的访问请求，这种现象称为磁臂黏着。下列磁盘调度算法中，不会导致磁臂粘着的是（ ）。 磁盘调度算法,,A,磁盘调度算法A.先来先服务 (FCFS)B.最短寻道时间优先 (SSTF)C.扫描算法 (SCAN)D.循环扫描算法 (CSCAN)查看答案与解析收藏正确答案：A参考机械硬盘调度算法，当系统总是持续出现某个磁道的访问请求时，均持续满足最短寻道时间优先、扫描算法和循环扫描算法的访问条件，会一直服务该访问请求。因此，先来先服务按照请求次序进行调度，比较公平，故选 A。,
2018,操作系统,真题,31,下列优化方法中，可以提高文件访问速度的是（ ）。 Ⅰ. 提前读 Ⅱ. 为文件分配连续的簇 Ⅲ. 延迟写 Ⅳ. 采用磁盘高速缓存,,D,缓冲区A.仅Ⅰ、ⅡB.仅Ⅱ、ⅢC.仅Ⅰ、Ⅲ、ⅣD.Ⅰ、Ⅱ、Ⅲ、Ⅳ查看答案与解析收藏正确答案：DII 和 IV 显然均能提高文件访问速度。对于 I，提前读是指在读当前盘块时，将下一个可能要访问的盘块数据读入缓冲区，以便需要时直接从缓冲区中读取，提高了文件的访问速度。对于 III，延迟写是先将写数据写入缓冲区，并置上“延迟写”标志，以备不久之后访问，当缓冲区需要再次被分配出去时才将缓冲区数据写入磁盘，减少了访问磁盘的次数，提高了文件的访问速度，III 也正确，答案选 D。,
2018,操作系统,真题,32,在下列同步机制中，可以实现让权等待的是（ ）。 硬件互斥指令信号量,,C,硬件互斥指令信号量A.Peterson 方法B.swap 指令C.信号量方法D.TestAndSet 指令查看答案与解析收藏正确答案：C硬件方法实现进程同步需要通过自旋锁，不能实现让权等待，故 B、D 错误；Peterson 算法满足有限等待但不满足让权等待，故 A 错误；记录型信号量由千引入阻塞机制，消除了不让权等待的情况，故 C 正确。,
2018,计算机网络,真题,33,下列 TCP/IP 应用层协议中，可以使用传输层无连接服务的是（ ）。 网络协议,,B,网络协议A.FTPB.DNSC.SMTPD.HTTP查看答案与解析收藏正确答案：BFTP 用来传输文件，SMTP 用来发送电子邮件，HTTP 用来传输网页文件，都对可靠性的要求较高，因此都用传输层有连接的 TCP 服务。无连接 UDP 服务效率更高、开销小，DNS 在传输层采用无连接的 UDP 服务。,
2018,计算机网络,真题,34,下列选项中，不属于物理层接口规范定义范畴的是（）。 物理层接口特性,,C,物理层接口特性A.接口形状B.引脚功能C.物理地址D.信号电平查看答案与解析收藏正确答案：C物理层的接口规范主要分为 4 种：机械特性、电气特性、功能特性、规程特性。机械特性规定连接所用设备的规格，即 A 所说的接口形状。电气特性规定信号的电压高低、阻抗匹配等，如 D 所说的信号电平。功能特性规定线路上出现的电平代表什么意义、接口部件的信号线（数据线、控制线、定时线等）的用途，如 B 所说的引脚功能。选项 C 中的物理地址就是 MAC 地址，它属于数据链路层的范畴。,
2018,计算机网络,真题,35,IEEE 802.11 无线局域网的 MAC 协议 CSMA/CA 进行信道预约的方法是（ ）。 CSMA/CA,,D,CSMA/CAA.发送确认帧B.采用二进制指数退避C.使用多个 MAC 地址D.交换 RTS 与 CTS 帧查看答案与解析收藏正确答案：D参考CSMA/CA 流程，CSMA/CA 协议进行信道预约主要使用的是请求发送帧 RTS（Request to Send）和允许发送帧 CTS（Clear to Send）。当一台主机想要发送信息时，先向无线站点发送一个 RTS 帧，说明要传输的 数据及相应的时间。当无线站点收到 RTS 帧之后，会广播一个 CTS 帧作为对此的响应，既给发送端发送许可，又指示其他主机不要在这个时间内发送数据，从而预约信道，避免碰撞。发送确认帧，主要是保证信息的可靠传输；二进制指数退避法是在 CSMA/CD 中的一种冲突处理 方法；C 选项则与预约信道无关。,
